YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,Airline_AS,Airline_B6,Airline_DL,Airline_EV,Airline_F9,Airline_HA,Airline_MQ,Airline_NK,Airline_OO,Airline_UA,Airline_US,Airline_VX,Airline_WN,Dayofweek_2,Dayofweek_3,Dayofweek_4,Dayofweek_5,Dayofweek_6,Dayofweek_7,log(y)
2015,1,1,4,OO,5354,N472CA,ORD,MBS,1317,1349.0,32.0,27.0,1416.0,66,70.0,39.0,222,1555.0,4.0,1523,1559.0,36.0,0,0,,4.0,0.0,11.0,21.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.5835192162338494
2015,1,1,4,UA,1062,N73291,DCA,DEN,1603,1603.0,0.0,12.0,1615.0,249,272.0,248.0,1476,1823.0,12.0,1812,1835.0,23.0,0,0,,23.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.1354946507116637
2015,1,2,5,US,2065,N534UW,CLT,IAH,1120,1128.0,8.0,11.0,1139.0,163,176.0,154.0,912,1313.0,11.0,1303,1324.0,21.0,0,0,,13.0,0.0,8.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0445229139137857
2015,1,2,5,OO,5211,N943SW,IDA,DEN,1338,1428.0,50.0,31.0,1459.0,91,122.0,64.0,458,1603.0,27.0,1509,1630.0,81.0,0,0,,31.0,0.0,0.0,50.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.394449278129222
2015,1,2,5,HA,335,N477HA,OGG,HNL,1503,1644.0,101.0,10.0,1654.0,37,50.0,23.0,100,1717.0,17.0,1540,1734.0,114.0,0,0,,0.0,0.0,25.0,89.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4.73619853611379
2015,1,2,5,AA,1147,N3BXAA,MIA,LAX,2100,2137.0,37.0,34.0,2211.0,357,353.0,314.0,2342,25.0,5.0,2357,30.0,33.0,0,0,,0.0,0.0,12.0,21.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.4965078644967376
2015,1,4,7,MQ,2834,N650MQ,DFW,JAN,950,959.0,9.0,20.0,1019.0,78,87.0,57.0,408,1116.0,10.0,1108,1126.0,18.0,0,0,,9.0,0.0,9.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.8903723134515658
2015,1,4,7,US,2019,N110UW,DCA,FLL,1050,1050.0,0.0,40.0,1130.0,160,177.0,135.0,899,1345.0,2.0,1330,1347.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2.8332139322913372
2015,1,4,7,WN,1898,N962WN,BDL,ATL,1225,1259.0,34.0,13.0,1312.0,165,174.0,155.0,859,1547.0,6.0,1510,1553.0,43.0,0,0,,9.0,0.0,18.0,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.761200348251675
2015,1,4,7,EV,4167,N21154,SAV,IAD,1423,1433.0,10.0,13.0,1446.0,101,107.0,84.0,515,1610.0,10.0,1604,1620.0,16.0,0,0,,6.0,0.0,5.0,5.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.772589347239586
2015,1,4,7,VX,882,N852VA,LAX,DAL,1700,1703.0,3.0,13.0,1716.0,180,193.0,160.0,1246,2156.0,20.0,2200,2216.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.772589347239586
2015,1,4,7,AA,132,N3EAAA,PHL,DFW,1825,1930.0,65.0,23.0,1953.0,240,273.0,224.0,1303,2237.0,26.0,2125,2303.0,98.0,0,0,,33.0,0.0,0.0,65.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.584967580711383
2015,1,4,7,WN,1348,N611SW,DEN,IND,1930,2047.0,77.0,10.0,2057.0,140,129.0,113.0,977,50.0,6.0,2350,56.0,66.0,0,0,,0.0,0.0,25.0,41.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4.189654893541566
2015,1,4,7,WN,3222,N724SW,BNA,ECP,1930,2003.0,33.0,10.0,2013.0,75,79.0,64.0,401,2117.0,5.0,2045,2122.0,37.0,0,0,,4.0,0.0,23.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.610918182914458
2015,1,4,7,WN,4549,N492WN,IND,DEN,2020,2147.0,87.0,30.0,2217.0,175,200.0,160.0,977,2257.0,10.0,2115,2307.0,112.0,0,0,,25.0,0.0,0.0,87.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4.7184989605808045
2015,1,5,1,WN,2871,N619SW,DEN,SLC,1540,1637.0,57.0,14.0,1651.0,85,80.0,63.0,391,1754.0,3.0,1705,1757.0,52.0,0,0,,0.0,0.0,35.0,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.9512439108891013
2015,1,6,2,WN,3298,N373SW,BWI,ATL,630,622.0,-8.0,43.0,705.0,125,153.0,104.0,577,849.0,6.0,835,855.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.995732773553866
2015,1,6,2,WN,861,N500WR,BNA,FLL,820,916.0,56.0,10.0,926.0,135,116.0,103.0,793,1209.0,3.0,1135,1212.0,37.0,0,0,,0.0,0.0,34.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3.610918182914458
2015,1,6,2,WN,1837,N729SW,MDW,DAL,935,1015.0,40.0,19.0,1034.0,150,136.0,113.0,793,1227.0,4.0,1205,1231.0,26.0,0,0,,0.0,0.0,26.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3.258096922636793
2015,1,6,2,EV,5190,N856AS,CSG,ATL,1133,1158.0,25.0,8.0,1206.0,43,49.0,30.0,83,1236.0,11.0,1216,1247.0,31.0,0,0,,6.0,0.0,0.0,25.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.433987527065739
2015,1,6,2,WN,562,N271LV,DAL,MDW,1305,1320.0,15.0,9.0,1329.0,130,131.0,115.0,793,1524.0,7.0,1515,1531.0,16.0,0,0,,1.0,0.0,6.0,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.772589347239586
2015,1,6,2,WN,745,N7704B,MCI,DAL,1905,1939.0,34.0,8.0,1947.0,95,79.0,68.0,460,2055.0,3.0,2040,2058.0,18.0,0,0,,0.0,0.0,1.0,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.8903723134515658
2015,1,6,2,DL,1290,N923DN,ATL,DTW,2150,2150.0,0.0,37.0,2227.0,114,137.0,90.0,594,2357.0,10.0,2344,7.0,23.0,0,0,,23.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.1354946507116637
2015,1,7,3,UA,1725,N75432,ORD,LAS,958,1035.0,37.0,17.0,1052.0,245,227.0,200.0,1514,1212.0,10.0,1203,1222.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.9444395054820913
2015,1,7,3,UA,230,N488UA,SFO,IAH,1053,1112.0,19.0,27.0,1139.0,228,236.0,201.0,1635,1700.0,8.0,1641,1708.0,27.0,0,0,,8.0,0.0,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.2958372363746307
2015,1,7,3,OO,5295,N919SW,CMX,ORD,1309,1424.0,75.0,84.0,1548.0,95,148.0,53.0,359,1541.0,11.0,1344,1552.0,128.0,0,0,,53.0,0.0,1.0,74.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.852030342044614
2015,1,7,3,UA,1644,N73251,BOS,IAH,1650,1830.0,100.0,12.0,1842.0,275,235.0,217.0,1597,2119.0,6.0,2025,2125.0,60.0,0,0,,0.0,0.0,0.0,57.0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.094344728888753
2015,1,9,5,WN,661,N209WN,HOU,LGA,1245,1413.0,88.0,18.0,1431.0,190,195.0,166.0,1428,1817.0,11.0,1655,1828.0,93.0,0,0,,67.0,0.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4.532599600680132
2015,1,9,5,US,2124,N752US,DCA,BOS,1730,1816.0,46.0,15.0,1831.0,91,78.0,55.0,399,1926.0,8.0,1901,1934.0,33.0,0,0,,0.0,0.0,0.0,33.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.4965078644967376
2015,1,9,5,F9,783,N204FR,DEN,LAS,1755,1928.0,93.0,11.0,1939.0,112,105.0,87.0,628,2006.0,7.0,1847,2013.0,86.0,0,0,,39.0,0.0,2.0,45.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.454347412532571
2015,1,9,5,B6,1066,N190JB,RSW,BOS,1845,1950.0,65.0,8.0,1958.0,178,159.0,146.0,1249,2224.0,5.0,2143,2229.0,46.0,0,0,,0.0,0.0,8.0,38.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.8286416138803756
2015,1,10,6,WN,3660,N272WN,FLL,MDW,1515,1538.0,23.0,16.0,1554.0,205,218.0,172.0,1166,1746.0,30.0,1740,1816.0,36.0,0,0,,13.0,0.0,0.0,23.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3.5835192162338494
2015,1,11,7,WN,2295,N467WN,DEN,BWI,1925,2011.0,46.0,20.0,2031.0,195,189.0,163.0,1491,114.0,6.0,40,120.0,40.0,0,0,,40.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.688879704113905
2015,1,11,7,WN,1890,N234WN,BWI,DAY,2215,2303.0,48.0,9.0,2312.0,90,85.0,71.0,406,23.0,5.0,2345,28.0,43.0,0,0,,0.0,0.0,0.0,43.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.761200348251675
2015,1,12,1,AA,2251,N3HPAA,CLT,MIA,1315,1451.0,96.0,17.0,1508.0,128,130.0,107.0,650,1655.0,6.0,1523,1701.0,98.0,0,0,,2.0,0.0,4.0,92.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.584967580711383
2015,1,12,1,F9,556,N203FR,SAN,DEN,1438,1442.0,4.0,17.0,1459.0,132,158.0,122.0,853,1801.0,19.0,1750,1820.0,30.0,0,0,,29.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4011977149954333
2015,1,12,1,DL,1881,N337NB,CVG,ATL,1615,1711.0,56.0,10.0,1721.0,95,84.0,66.0,373,1827.0,8.0,1750,1835.0,45.0,0,0,,39.0,0.0,0.0,6.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.806662711992517
2015,1,12,1,DL,1053,N908DA,ATL,PBI,1625,1652.0,27.0,18.0,1710.0,110,105.0,84.0,545,1834.0,3.0,1815,1837.0,22.0,0,0,,0.0,0.0,0.0,13.0,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.091042907903667
2015,1,12,1,UA,1744,N38727,LGA,IAH,1653,1741.0,48.0,11.0,1752.0,255,230.0,213.0,1416,2025.0,6.0,2008,2031.0,23.0,0,0,,0.0,0.0,0.0,20.0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.1354946507116637
2015,1,12,1,WN,1439,N646SW,BWI,JAX,1945,2007.0,22.0,8.0,2015.0,125,126.0,113.0,663,2208.0,5.0,2150,2213.0,23.0,0,0,,1.0,0.0,0.0,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.1354946507116637
2015,1,13,2,AA,1471,N503AA,DEN,DFW,1034,1106.0,32.0,27.0,1133.0,116,131.0,96.0,641,1409.0,8.0,1330,1417.0,47.0,0,0,,15.0,0.0,0.0,32.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.8501478144759935
2015,1,13,2,MQ,3093,N674MQ,TUL,ORD,1126,1220.0,54.0,11.0,1231.0,114,114.0,88.0,585,1359.0,15.0,1320,1414.0,54.0,0,0,,0.0,0.0,0.0,54.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3.9889842317494426
2015,1,13,2,WN,3473,N712SW,ONT,DEN,1535,1555.0,20.0,9.0,1604.0,130,127.0,110.0,819,1854.0,8.0,1845,1902.0,17.0,0,0,,0.0,0.0,4.0,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.8332139322913372
2015,1,13,2,OO,5345,N960SW,ORD,MKE,1647,1711.0,24.0,16.0,1727.0,49,45.0,19.0,67,1746.0,10.0,1736,1756.0,20.0,0,0,,0.0,0.0,0.0,20.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2.995732773553866
2015,1,13,2,WN,130,N7737E,LAS,SLC,1910,2001.0,51.0,12.0,2013.0,80,81.0,66.0,368,2219.0,3.0,2130,2222.0,52.0,0,0,,1.0,0.0,22.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3.9512439108891013
2015,1,14,3,B6,1290,N653JB,SJU,EWR,1835,1842.0,7.0,24.0,1906.0,252,280.0,244.0,1608,2210.0,12.0,2147,2222.0,35.0,0,0,,28.0,0.0,7.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.5553483472036587
2015,1,17,6,B6,199,N638JB,LGA,MCO,912,1148.0,156.0,23.0,1211.0,181,159.0,134.0,950,1425.0,2.0,1213,1427.0,134.0,0,0,,0.0,0.0,0.0,134.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.897839874577774
2015,1,21,3,DL,1144,N329NB,DTW,DCA,1520,1528.0,8.0,32.0,1600.0,93,104.0,63.0,405,1703.0,9.0,1653,1712.0,19.0,0,0,,11.0,0.0,0.0,8.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.9444395054820913
2015,1,22,4,US,1778,N961UW,AUS,PHL,755,830.0,35.0,10.0,840.0,192,179.0,161.0,1430,1221.0,8.0,1207,1229.0,22.0,0,0,,0.0,0.0,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3.091042907903667
2015,1,22,4,OO,2728,N889AS,YUM,PHX,1605,1632.0,27.0,16.0,1648.0,53,55.0,33.0,160,1721.0,6.0,1658,1727.0,29.0,0,0,,2.0,0.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.3672961748140007
2015,1,23,5,WN,827,N7708E,JAX,BWI,1930,2024.0,54.0,8.0,2032.0,110,95.0,83.0,663,2155.0,4.0,2120,2159.0,39.0,0,0,,0.0,0.0,0.0,39.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.66356190253987
2015,1,24,6,B6,813,N526JB,HPN,FLL,1534,1541.0,7.0,27.0,1608.0,190,204.0,163.0,1097,1851.0,14.0,1844,1905.0,21.0,0,0,,14.0,0.0,7.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0445229139137857
2015,1,25,7,AA,2305,N547AA,DFW,ORD,1130,1202.0,32.0,17.0,1219.0,136,141.0,111.0,802,1410.0,13.0,1346,1423.0,37.0,0,0,,5.0,0.0,32.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.610918182914458
2015,1,26,1,B6,1701,N536JB,JFK,FLL,840,842.0,2.0,89.0,1011.0,196,261.0,164.0,1069,1255.0,8.0,1156,1303.0,67.0,0,0,,65.0,0.0,2.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.204692768644686
2015,1,26,1,EV,5499,N884AS,ATL,PHF,905,947.0,42.0,16.0,1003.0,95,93.0,73.0,508,1116.0,4.0,1040,1120.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.688879704113905
2015,1,26,1,WN,866,N7726A,LAS,BWI,1240,1250.0,10.0,18.0,1308.0,265,270.0,246.0,2106,2014.0,6.0,2005,2020.0,15.0,0,0,,5.0,0.0,10.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.7080508677686543
2015,1,26,1,WN,1821,N500WR,LAS,MDW,1420,1505.0,45.0,17.0,1522.0,215,214.0,190.0,1521,2032.0,7.0,1955,2039.0,44.0,0,0,,0.0,0.0,44.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.7841898611909626
2015,1,28,3,DL,796,N958DN,ATL,IND,733,729.0,-4.0,35.0,804.0,93,117.0,74.0,432,918.0,8.0,906,926.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.995732773553866
2015,1,28,3,B6,1668,N216JB,CHS,BOS,1435,1430.0,-5.0,43.0,1513.0,125,174.0,127.0,818,1720.0,4.0,1640,1724.0,44.0,0,0,,44.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.7841898611909626
2015,1,28,3,EV,5146,N707EV,HPN,ATL,1528,1617.0,49.0,15.0,1632.0,148,120.0,98.0,780,1810.0,7.0,1756,1817.0,21.0,0,0,,0.0,0.0,0.0,21.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.0445229139137857
2015,1,28,3,OO,7374,N446SW,BRD,MSP,1556,1548.0,-8.0,55.0,1643.0,48,88.0,27.0,114,1710.0,6.0,1644,1716.0,32.0,0,0,,32.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.465736215299678
2015,1,28,3,OO,6536,N472CA,DEN,SBA,1850,1859.0,9.0,26.0,1925.0,160,174.0,143.0,916,2048.0,5.0,2030,2053.0,23.0,0,0,,14.0,0.0,0.0,9.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.1354946507116637
2015,1,29,4,UA,1694,N14250,ORD,LGA,800,808.0,8.0,63.0,911.0,128,158.0,91.0,733,1142.0,4.0,1108,1146.0,38.0,0,0,,30.0,0.0,8.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.637586422884246
2015,1,29,4,MQ,3376,N616MQ,FSD,DFW,1217,1248.0,31.0,10.0,1258.0,133,121.0,105.0,737,1443.0,6.0,1430,1449.0,19.0,0,0,,0.0,0.0,3.0,16.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2.9444395054820913
2015,1,29,4,AA,343,N3FBAA,LGA,ORD,1611,1637.0,26.0,52.0,1729.0,174,174.0,114.0,733,1823.0,8.0,1805,1831.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.258096922636793
2015,1,29,4,NK,292,N533NK,LAS,IAH,1705,1747.0,42.0,13.0,1800.0,172,160.0,142.0,1222,2222.0,5.0,2157,2227.0,30.0,0,0,,0.0,0.0,30.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.4011977149954333
2015,1,29,4,WN,778,N409WN,SAT,ELP,1940,2001.0,21.0,10.0,2011.0,95,89.0,75.0,496,2026.0,4.0,2015,2030.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2.7080508677686543
2015,1,30,5,UA,1623,N26210,EWR,MCO,1000,1009.0,9.0,38.0,1047.0,174,181.0,131.0,937,1258.0,12.0,1254,1310.0,16.0,0,0,,7.0,0.0,9.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.772589347239586
2015,1,30,5,B6,1199,N796JB,LGA,MCO,1312,1413.0,61.0,48.0,1501.0,177,187.0,132.0,950,1713.0,7.0,1609,1720.0,71.0,0,0,,10.0,0.0,0.0,61.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.262680017886376
2015,1,30,5,WN,482,N388SW,PHX,LAX,1925,2009.0,44.0,18.0,2027.0,80,83.0,59.0,370,2026.0,6.0,1945,2032.0,47.0,0,0,,3.0,0.0,10.0,34.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.8501478144759935
2015,1,30,5,DL,1290,N959DN,ATL,DTW,2150,2200.0,10.0,19.0,2219.0,114,125.0,98.0,594,2357.0,8.0,2344,5.0,21.0,0,0,,11.0,0.0,0.0,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0445229139137857
2015,2,1,7,AS,645,N419AS,PHX,SEA,1925,2024.0,59.0,11.0,2035.0,180,183.0,165.0,1107,2220.0,7.0,2125,2227.0,62.0,0,0,,3.0,0.0,3.0,56.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.127134546335401
2015,2,3,2,DL,2534,N3730B,LAX,BOS,915,944.0,29.0,13.0,957.0,325,321.0,301.0,2611,1758.0,7.0,1740,1805.0,25.0,0,0,,0.0,0.0,0.0,25.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.218876224868121
2015,2,3,2,WN,121,N493WN,SAN,MSY,1245,1311.0,26.0,7.0,1318.0,205,199.0,189.0,1599,1827.0,3.0,1810,1830.0,20.0,0,0,,0.0,0.0,5.0,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.995732773553866
2015,2,3,2,B6,703,N766JB,JFK,SJU,1520,1611.0,51.0,25.0,1636.0,239,214.0,184.0,1598,2040.0,5.0,2019,2045.0,26.0,0,0,,0.0,8.0,0.0,18.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.258096922636793
2015,2,4,3,B6,170,N526JB,FLL,BOS,1510,1528.0,18.0,14.0,1542.0,186,186.0,163.0,1237,1825.0,9.0,1816,1834.0,18.0,0,0,,0.0,0.0,15.0,3.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.8903723134515658
2015,2,5,4,EV,3270,N13979,ICT,IAH,615,623.0,8.0,23.0,646.0,115,130.0,87.0,542,813.0,20.0,810,833.0,23.0,0,0,,23.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.1354946507116637
2015,2,5,4,MQ,2902,N670MQ,DFW,GRK,740,748.0,8.0,102.0,930.0,46,140.0,35.0,134,1005.0,3.0,826,1008.0,102.0,0,0,,94.0,0.0,0.0,0.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4.624972911323482
2015,2,5,4,WN,2965,N766SW,STL,LAX,910,1000.0,50.0,7.0,1007.0,250,233.0,216.0,1592,1143.0,10.0,1120,1153.0,33.0,0,0,,0.0,0.0,0.0,0.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3.4965078644967376
2015,2,5,4,EV,5975,N12172,COS,DEN,1710,1849.0,99.0,11.0,1900.0,51,47.0,22.0,73,1922.0,14.0,1801,1936.0,95.0,0,0,,0.0,0.0,22.0,73.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.553876996863694
2015,2,6,5,EV,5189,N709EV,MSP,MDW,1517,1739.0,142.0,19.0,1758.0,95,83.0,60.0,349,1858.0,4.0,1652,1902.0,130.0,0,0,,0.0,0.0,130.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.867534527378656
2015,2,6,5,OO,6392,N919SW,ORD,DSM,1521,1539.0,18.0,23.0,1602.0,78,77.0,50.0,299,1652.0,4.0,1639,1656.0,17.0,0,0,,0.0,0.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.8332139322913372
2015,2,6,5,MQ,3165,N606MQ,ORD,MQT,1800,1846.0,46.0,10.0,1856.0,71,67.0,50.0,303,2046.0,7.0,2011,2053.0,42.0,0,0,,0.0,0.0,42.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3.737669856378578
2015,2,7,6,UA,531,N498UA,LAX,LAS,1155,1232.0,37.0,16.0,1248.0,73,64.0,41.0,236,1329.0,7.0,1308,1336.0,28.0,0,0,,0.0,0.0,17.0,11.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3.3322048673179974
2015,2,8,7,MQ,2950,N608MQ,RST,ORD,1325,1442.0,77.0,9.0,1451.0,76,68.0,46.0,268,1537.0,13.0,1441,1550.0,69.0,0,0,,0.0,0.0,69.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4.234106649524785
2015,2,8,7,MQ,3658,N638MQ,DFW,SGF,1905,1915.0,10.0,21.0,1936.0,76,83.0,58.0,364,2034.0,4.0,2021,2038.0,17.0,0,0,,7.0,0.0,0.0,10.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.8332139322913372
2015,2,9,1,UA,1709,N75861,IAD,SFO,820,824.0,4.0,22.0,846.0,360,371.0,340.0,2419,1126.0,9.0,1120,1135.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.7080508677686543
2015,2,9,1,HA,21,N390HA,SEA,HNL,845,843.0,-2.0,17.0,900.0,370,401.0,372.0,2677,1312.0,12.0,1255,1324.0,29.0,0,0,,0.0,0.0,29.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.3672961748140007
